"ROUNDQUANT"	"XGENDER1"	"STYLE"	"COLOR"	"XSPORT_ACTIVITY1"	"XSIZE1"	"UPC"	"NIKEPO"	"XCOLORBAR"	"ORDERNO"	"RFID"	"qrcode"	"OrderLineNo"	"__xcolorbar"	"rowno"
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84173D45E804"	"HTTPS://QR.NIKE.COM/04RSW1JJGX055"	"2"	"GREEN"	"469" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84173D825404"	"HTTPS://QR.NIKE.COM/04YPD1J19YXCE"	"2"	"GREEN"	"470" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8417D0A0FC04"	"HTTPS://QR.NIKE.COM/04XSEDXB6XDY8"	"2"	"GREEN"	"471" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841856C88404"	"HTTPS://QR.NIKE.COM/04QJWHPJ4E5HB"	"2"	"GREEN"	"472" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841878E5F004"	"HTTPS://QR.NIKE.COM/04Z11MRGKJA1Y"	"2"	"GREEN"	"473" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8418A2B94804"	"HTTPS://QR.NIKE.COM/040KQ3X6F7QHW"	"2"	"GREEN"	"474" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8418DAA3A004"	"HTTPS://QR.NIKE.COM/04J96B7ECMSDG"	"2"	"GREEN"	"475" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8418EA1D6C04"	"HTTPS://QR.NIKE.COM/0426RSP6EA4QY"	"2"	"GREEN"	"476" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84191E06A804"	"HTTPS://QR.NIKE.COM/04ZBKBNC1K64X"	"2"	"GREEN"	"477" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84191EC25004"	"HTTPS://QR.NIKE.COM/04PD2MQ4BXRRK"	"2"	"GREEN"	"478" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84195627E404"	"HTTPS://QR.NIKE.COM/04MXSDPBVRTNZ"	"2"	"GREEN"	"479" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84199CDE0C04"	"HTTPS://QR.NIKE.COM/04J77017AJT61"	"2"	"GREEN"	"480" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8419F231B004"	"HTTPS://QR.NIKE.COM/04742NXYRBYVH"	"2"	"GREEN"	"481" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841A6BF67004"	"HTTPS://QR.NIKE.COM/04VPYER8DGK3H"	"2"	"GREEN"	"482" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841AA3DD9004"	"HTTPS://QR.NIKE.COM/04YQADVHNBG73"	"2"	"GREEN"	"483" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841AB2CAB004"	"HTTPS://QR.NIKE.COM/04MPPTP9HDE1F"	"2"	"GREEN"	"484" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841AD840D004"	"HTTPS://QR.NIKE.COM/04ZCRD5GM44N2"	"2"	"GREEN"	"485" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841AFF1C4404"	"HTTPS://QR.NIKE.COM/04WPHHP91D725"	"2"	"GREEN"	"486" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841B00EF7404"	"HTTPS://QR.NIKE.COM/04K6PSFMMSAS8"	"2"	"GREEN"	"487" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841B20CA3804"	"HTTPS://QR.NIKE.COM/04AZW2MQY7QF6"	"2"	"GREEN"	"488" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841B40241804"	"HTTPS://QR.NIKE.COM/04YC62PSW7STS"	"2"	"GREEN"	"489" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841B505D8404"	"HTTPS://QR.NIKE.COM/0468PRJCD7YJC"	"2"	"GREEN"	"490" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841B730D8C04"	"HTTPS://QR.NIKE.COM/0407R1FM15R8J"	"2"	"GREEN"	"491" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841BA91C6004"	"HTTPS://QR.NIKE.COM/042XQ8M2MJ9AR"	"2"	"GREEN"	"492" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841BB4F36C04"	"HTTPS://QR.NIKE.COM/04EPR91TNK9CM"	"2"	"GREEN"	"493" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841BC8749404"	"HTTPS://QR.NIKE.COM/04DM02ND8FP7M"	"2"	"GREEN"	"494" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841BE2D1DC04"	"HTTPS://QR.NIKE.COM/04FAY1T21AJ8N"	"2"	"GREEN"	"495" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841BF6F4A404"	"HTTPS://QR.NIKE.COM/045ARW7H55NCD"	"2"	"GREEN"	"496" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841C0225F804"	"HTTPS://QR.NIKE.COM/04VJKF0XFMTBB"	"2"	"GREEN"	"497" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841C30E22804"	"HTTPS://QR.NIKE.COM/0403D1ZJ88KGC"	"2"	"GREEN"	"498" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841D1B7C8804"	"HTTPS://QR.NIKE.COM/04RMG4HRPCA86"	"2"	"GREEN"	"499" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841D489ACC04"	"HTTPS://QR.NIKE.COM/04W9CK2VCAJFE"	"2"	"GREEN"	"500" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841D4B079C04"	"HTTPS://QR.NIKE.COM/04TRY4A8XWXVF"	"2"	"GREEN"	"501" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841D4CEB9804"	"HTTPS://QR.NIKE.COM/04ER7JQ6JF5PS"	"2"	"GREEN"	"502" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841D5A889004"	"HTTPS://QR.NIKE.COM/04Z35VG1FB2WM"	"2"	"GREEN"	"503" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841DDDAF9004"	"HTTPS://QR.NIKE.COM/04QEPNTQTHGG2"	"2"	"GREEN"	"504" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841E1F384404"	"HTTPS://QR.NIKE.COM/0429GPHQAMPM3"	"2"	"GREEN"	"505" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841E91FB2404"	"HTTPS://QR.NIKE.COM/04H794M6ADJQQ"	"2"	"GREEN"	"506" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841EA10B4404"	"HTTPS://QR.NIKE.COM/04DC33YMMH4T8"	"2"	"GREEN"	"507" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841EDD5CD404"	"HTTPS://QR.NIKE.COM/04XKJWZ93KRPF"	"2"	"GREEN"	"508" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841EEB92F404"	"HTTPS://QR.NIKE.COM/04SFEEECJ6Q36"	"2"	"GREEN"	"509" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841F05B66804"	"HTTPS://QR.NIKE.COM/04KJFXAYQ9SDA"	"2"	"GREEN"	"510" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841F4175E804"	"HTTPS://QR.NIKE.COM/04PK099RRXHZ1"	"2"	"GREEN"	"511" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841F835E0C04"	"HTTPS://QR.NIKE.COM/0418BH619FXDS"	"2"	"GREEN"	"512" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841F9C891004"	"HTTPS://QR.NIKE.COM/049XBY5GTBQWR"	"2"	"GREEN"	"513" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C841FF1CFA804"	"HTTPS://QR.NIKE.COM/04DZ7GR3DP3J3"	"2"	"GREEN"	"514" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84200CAC8004"	"HTTPS://QR.NIKE.COM/04PV102RZ85A3"	"2"	"GREEN"	"515" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8420188A3404"	"HTTPS://QR.NIKE.COM/04DRAXVYKAA6Q"	"2"	"GREEN"	"516" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842032F91804"	"HTTPS://QR.NIKE.COM/04JN6XR34HJ1A"	"2"	"GREEN"	"517" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8420389BF004"	"HTTPS://QR.NIKE.COM/04DXDZGXE5STN"	"2"	"GREEN"	"518" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842089F08404"	"HTTPS://QR.NIKE.COM/04HZ22EV8YHZP"	"2"	"GREEN"	"519" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8420E012C004"	"HTTPS://QR.NIKE.COM/04FHB9FZJ001K"	"2"	"GREEN"	"520" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8420E4A05C04"	"HTTPS://QR.NIKE.COM/04080S5SN2HTJ"	"2"	"GREEN"	"521" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84210394D804"	"HTTPS://QR.NIKE.COM/04S1A6DN5GA8G"	"2"	"GREEN"	"522" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84211DF5DC04"	"HTTPS://QR.NIKE.COM/04BKGADSX2D84"	"2"	"GREEN"	"523" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8421886BE804"	"HTTPS://QR.NIKE.COM/04WTGSMHBBAPT"	"2"	"GREEN"	"524" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84226ABBE804"	"HTTPS://QR.NIKE.COM/04H9XZY3DG0NK"	"2"	"GREEN"	"525" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842366C3F804"	"HTTPS://QR.NIKE.COM/04MQB4YW9WK3N"	"2"	"GREEN"	"526" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8423845AEC04"	"HTTPS://QR.NIKE.COM/04NM5GTMKQM60"	"2"	"GREEN"	"527" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8423C8C4FC04"	"HTTPS://QR.NIKE.COM/0410J0W00941T"	"2"	"GREEN"	"528" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8423D9135C04"	"HTTPS://QR.NIKE.COM/044XVQBF0KBR3"	"2"	"GREEN"	"529" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8423E4C20004"	"HTTPS://QR.NIKE.COM/04VBHAGSBNT4C"	"2"	"GREEN"	"530" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842404D9A804"	"HTTPS://QR.NIKE.COM/045Z0DTKBZFMJ"	"2"	"GREEN"	"531" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84240E03FC04"	"HTTPS://QR.NIKE.COM/0464SS8DPN7Q9"	"2"	"GREEN"	"532" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842448756C04"	"HTTPS://QR.NIKE.COM/04K5NZ5J1MDE7"	"2"	"GREEN"	"533" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8424DB985404"	"HTTPS://QR.NIKE.COM/04QTCVW7G8G5N"	"2"	"GREEN"	"534" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842594306004"	"HTTPS://QR.NIKE.COM/04YQ52PHYY20V"	"2"	"GREEN"	"535" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8426291D5404"	"HTTPS://QR.NIKE.COM/04ZEHSC7PX321"	"2"	"GREEN"	"536" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842634CFE804"	"HTTPS://QR.NIKE.COM/04HH0G1GNCE0P"	"2"	"GREEN"	"537" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84263A138804"	"HTTPS://QR.NIKE.COM/047GQQ858T0GJ"	"2"	"GREEN"	"538" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842656D65C04"	"HTTPS://QR.NIKE.COM/04QWJ1ZKT8BG8"	"2"	"GREEN"	"539" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84266BDFF004"	"HTTPS://QR.NIKE.COM/049HYCH46FH83"	"2"	"GREEN"	"540" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842690FF3404"	"HTTPS://QR.NIKE.COM/04K1GR5BM1DNE"	"2"	"GREEN"	"541" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84269BCFA804"	"HTTPS://QR.NIKE.COM/04WT0X20QMWND"	"2"	"GREEN"	"542" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8426DD93F404"	"HTTPS://QR.NIKE.COM/045W15A5TP9BM"	"2"	"GREEN"	"543" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84271862F004"	"HTTPS://QR.NIKE.COM/041Z9YBK4QS0Y"	"2"	"GREEN"	"544" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8427365FE404"	"HTTPS://QR.NIKE.COM/04JA8447EY1QR"	"2"	"GREEN"	"545" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842857DC2404"	"HTTPS://QR.NIKE.COM/04AZDZTH07CT7"	"2"	"GREEN"	"546" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842865238C04"	"HTTPS://QR.NIKE.COM/04A0AP2Q39CW7"	"2"	"GREEN"	"547" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842873A58C04"	"HTTPS://QR.NIKE.COM/04AG0Q0AAMPKJ"	"2"	"GREEN"	"548" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C8428846E1004"	"HTTPS://QR.NIKE.COM/04A22E0JT0NSX"	"2"	"GREEN"	"549" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C84294FACFC04"	"HTTPS://QR.NIKE.COM/04Y2QZZW4ZE19"	"2"	"GREEN"	"550" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842A119AC004"	"HTTPS://QR.NIKE.COM/04QDK7FQF64MM"	"2"	"GREEN"	"551" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842A16698804"	"HTTPS://QR.NIKE.COM/04YADR2A5PJX4"	"2"	"GREEN"	"552" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842A58DD7804"	"HTTPS://QR.NIKE.COM/04RQN70G41Z47"	"2"	"GREEN"	"553" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842A7ACC7804"	"HTTPS://QR.NIKE.COM/045F2AENMGJEP"	"2"	"GREEN"	"554" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842A8D6BA404"	"HTTPS://QR.NIKE.COM/047SWN5AJMJ85"	"2"	"GREEN"	"555" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842AE6916004"	"HTTPS://QR.NIKE.COM/04FZ2KYCB6SRD"	"2"	"GREEN"	"556" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842B1BC16004"	"HTTPS://QR.NIKE.COM/045HPQ9FZDAX8"	"2"	"GREEN"	"557" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842B41EC3004"	"HTTPS://QR.NIKE.COM/04HYV1M3Y8WVW"	"2"	"GREEN"	"558" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842B7216F404"	"HTTPS://QR.NIKE.COM/04SH417Q08BTX"	"2"	"GREEN"	"559" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842BAB4FA804"	"HTTPS://QR.NIKE.COM/04G91W2MNRKYW"	"2"	"GREEN"	"560" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842BF84E1804"	"HTTPS://QR.NIKE.COM/047VJN27TZF34"	"2"	"GREEN"	"561" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842C002A9C04"	"HTTPS://QR.NIKE.COM/0464A5SG47D7P"	"2"	"GREEN"	"562" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842C2AACA004"	"HTTPS://QR.NIKE.COM/04H5ZQNHFVFYS"	"2"	"GREEN"	"563" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842CA2C2CC04"	"HTTPS://QR.NIKE.COM/04NH3T7MF3GF2"	"2"	"GREEN"	"564" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842CB2B2C004"	"HTTPS://QR.NIKE.COM/04YAK6FS5DCJ0"	"2"	"GREEN"	"565" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842CD9E4E004"	"HTTPS://QR.NIKE.COM/04J2Q8SKJD4VD"	"2"	"GREEN"	"566" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842D3BBD0804"	"HTTPS://QR.NIKE.COM/04AM7Z3MPDG23"	"2"	"GREEN"	"567" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842D6377B004"	"HTTPS://QR.NIKE.COM/043KET7JSXCT4"	"2"	"GREEN"	"568" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842D6E4AE404"	"HTTPS://QR.NIKE.COM/04Y2QDCHZS497"	"2"	"GREEN"	"569" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842D97384C04"	"HTTPS://QR.NIKE.COM/04M6GR2J1STDM"	"2"	"GREEN"	"570" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842DA184B404"	"HTTPS://QR.NIKE.COM/04QE30GBF3FTQ"	"2"	"GREEN"	"571" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842DD19F2804"	"HTTPS://QR.NIKE.COM/04VVTGHPHP96W"	"2"	"GREEN"	"572" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842E29C4F804"	"HTTPS://QR.NIKE.COM/0465BTVX1EB1C"	"2"	"GREEN"	"573" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842E89DE7404"	"HTTPS://QR.NIKE.COM/04MTXFR13ZXQF"	"2"	"GREEN"	"574" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842F0E6A9804"	"HTTPS://QR.NIKE.COM/04ZC1B0RSNCXQ"	"2"	"GREEN"	"575" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"XL"	"198726783526"	"6201944546"	"GREEN"	"7500000QFY"	"30340C21184C842F478A6404"	"HTTPS://QR.NIKE.COM/0428242HJQFFZ"	"2"	"GREEN"	"576" 
