"ROUNDQUANT"	"XGENDER1"	"STYLE"	"COLOR"	"XRETAIL"	"XSIZE1"	"XSPORT_ACTIVITY1"	"UPC"	"XCOLORBAR"	"NIKEPO"	"ORDERNO"	"RFID"	"qrcode"	"OrderLineNo"	"__xcolorbar"	"rowno"
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C579C2DB804"	"HTTPS://QR.NIKE.COM/04SAQ4THPJ4K7"	"2"	"YELLOW"	"661" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C57BE5F4804"	"HTTPS://QR.NIKE.COM/04BH0TC4W01J6"	"2"	"YELLOW"	"662" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C57C7BCD004"	"HTTPS://QR.NIKE.COM/04HF2N6BD9SZ0"	"2"	"YELLOW"	"663" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C57CC479404"	"HTTPS://QR.NIKE.COM/040AJ7E1Z693B"	"2"	"YELLOW"	"664" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5803A2B004"	"HTTPS://QR.NIKE.COM/04XV7P8VJ525A"	"2"	"YELLOW"	"665" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5817541C04"	"HTTPS://QR.NIKE.COM/042E7ZZX50P90"	"2"	"YELLOW"	"666" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C581D0A4C04"	"HTTPS://QR.NIKE.COM/04CEAJ5YMPRWG"	"2"	"YELLOW"	"667" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C585152FC04"	"HTTPS://QR.NIKE.COM/04XGFYWSD7HDR"	"2"	"YELLOW"	"668" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C585BE92804"	"HTTPS://QR.NIKE.COM/0447JENJC8YPY"	"2"	"YELLOW"	"669" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C58B5D65404"	"HTTPS://QR.NIKE.COM/04FH7G3Y7VKR3"	"2"	"YELLOW"	"670" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C58D605B404"	"HTTPS://QR.NIKE.COM/04ZSJ8MRN1RMY"	"2"	"YELLOW"	"671" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C58E3F7B004"	"HTTPS://QR.NIKE.COM/04XVH82EP0V3K"	"2"	"YELLOW"	"672" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C58ED71B004"	"HTTPS://QR.NIKE.COM/04M96SEP51NEN"	"2"	"YELLOW"	"673" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5903222C04"	"HTTPS://QR.NIKE.COM/045S9FGSCYTXV"	"2"	"YELLOW"	"674" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C590348D804"	"HTTPS://QR.NIKE.COM/047QA7KJZ8D40"	"2"	"YELLOW"	"675" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C590C47E004"	"HTTPS://QR.NIKE.COM/0474GPECHBQXH"	"2"	"YELLOW"	"676" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5929C2E004"	"HTTPS://QR.NIKE.COM/043Y8KYHCPYHN"	"2"	"YELLOW"	"677" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C594B141804"	"HTTPS://QR.NIKE.COM/04X6G3A73B8HC"	"2"	"YELLOW"	"678" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5960129804"	"HTTPS://QR.NIKE.COM/04QHZ54A9S2VN"	"2"	"YELLOW"	"679" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5964EE9404"	"HTTPS://QR.NIKE.COM/04EP6931E2ZSA"	"2"	"YELLOW"	"680" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5979C92C04"	"HTTPS://QR.NIKE.COM/04HN6ERP3GWBA"	"2"	"YELLOW"	"681" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C59A8519404"	"HTTPS://QR.NIKE.COM/04WYHVXVSFMXY"	"2"	"YELLOW"	"682" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C59AD16B404"	"HTTPS://QR.NIKE.COM/04160Z2Y14CD5"	"2"	"YELLOW"	"683" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C59BE75D804"	"HTTPS://QR.NIKE.COM/04NDB9W7N3RBW"	"2"	"YELLOW"	"684" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C59C4793004"	"HTTPS://QR.NIKE.COM/04FJ4DZPHW5H8"	"2"	"YELLOW"	"685" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C59D4C2B404"	"HTTPS://QR.NIKE.COM/045TMDE6FMB0N"	"2"	"YELLOW"	"686" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C59E0C8C804"	"HTTPS://QR.NIKE.COM/04FMB30S3HW53"	"2"	"YELLOW"	"687" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A0689F004"	"HTTPS://QR.NIKE.COM/04Z0R21TFK2SS"	"2"	"YELLOW"	"688" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A0DEE7804"	"HTTPS://QR.NIKE.COM/046BVN4T2H0JD"	"2"	"YELLOW"	"689" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A29ECDC04"	"HTTPS://QR.NIKE.COM/043PKQTSQKEQX"	"2"	"YELLOW"	"690" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A2BBEB404"	"HTTPS://QR.NIKE.COM/04C27FZB5RR33"	"2"	"YELLOW"	"691" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A2E503804"	"HTTPS://QR.NIKE.COM/04T8854F47MS8"	"2"	"YELLOW"	"692" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A39A0C404"	"HTTPS://QR.NIKE.COM/04H5271J3P98A"	"2"	"YELLOW"	"693" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A4B049404"	"HTTPS://QR.NIKE.COM/0458J1EP978YF"	"2"	"YELLOW"	"694" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A4B7A1804"	"HTTPS://QR.NIKE.COM/04V63J8CZPX1A"	"2"	"YELLOW"	"695" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A5085BC04"	"HTTPS://QR.NIKE.COM/044YTJQFS7VQ2"	"2"	"YELLOW"	"696" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A5487E404"	"HTTPS://QR.NIKE.COM/04F4ECHF3HW9Y"	"2"	"YELLOW"	"697" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A6B4CDC04"	"HTTPS://QR.NIKE.COM/04SR1A6H4S31B"	"2"	"YELLOW"	"698" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A6C797004"	"HTTPS://QR.NIKE.COM/043FXV3GQZYN3"	"2"	"YELLOW"	"699" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5A6DB9D804"	"HTTPS://QR.NIKE.COM/04TJG24YGK3Z7"	"2"	"YELLOW"	"700" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5AA2EE2C04"	"HTTPS://QR.NIKE.COM/04KMTF4MD5XSH"	"2"	"YELLOW"	"701" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5AE210FC04"	"HTTPS://QR.NIKE.COM/04MHDYN6FVGKR"	"2"	"YELLOW"	"702" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B128C7C04"	"HTTPS://QR.NIKE.COM/046GRP5SDVTFZ"	"2"	"YELLOW"	"703" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B4190F004"	"HTTPS://QR.NIKE.COM/04ZTN8DE77QYX"	"2"	"YELLOW"	"704" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B43964804"	"HTTPS://QR.NIKE.COM/04C4HHN53ACRY"	"2"	"YELLOW"	"705" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B4B54A404"	"HTTPS://QR.NIKE.COM/044JFEN227PTS"	"2"	"YELLOW"	"706" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B4BF40404"	"HTTPS://QR.NIKE.COM/04R5CEFS279V1"	"2"	"YELLOW"	"707" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B4FF1C004"	"HTTPS://QR.NIKE.COM/045HS5BJ1RT3G"	"2"	"YELLOW"	"708" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B50AF1004"	"HTTPS://QR.NIKE.COM/04CFV6SJ1BCK6"	"2"	"YELLOW"	"709" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B7ABD5C04"	"HTTPS://QR.NIKE.COM/04ZFZM34E67W3"	"2"	"YELLOW"	"710" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B82661C04"	"HTTPS://QR.NIKE.COM/04BEV641P941D"	"2"	"YELLOW"	"711" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5B97964C04"	"HTTPS://QR.NIKE.COM/04YYDT0PPG7M9"	"2"	"YELLOW"	"712" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5BB05E3C04"	"HTTPS://QR.NIKE.COM/042TKHC8AXPXW"	"2"	"YELLOW"	"713" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5BCCF39C04"	"HTTPS://QR.NIKE.COM/04ZV08QV78T2M"	"2"	"YELLOW"	"714" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5BDCC41804"	"HTTPS://QR.NIKE.COM/04J94FP12M80N"	"2"	"YELLOW"	"715" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5BE5515804"	"HTTPS://QR.NIKE.COM/04ZD1PGQPPKE8"	"2"	"YELLOW"	"716" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5C0579D404"	"HTTPS://QR.NIKE.COM/04A574RC05WV6"	"2"	"YELLOW"	"717" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5C566CF004"	"HTTPS://QR.NIKE.COM/04Q1XVPACSMP8"	"2"	"YELLOW"	"718" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5C91577804"	"HTTPS://QR.NIKE.COM/04EXZKQCKGKEK"	"2"	"YELLOW"	"719" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5CA6F2D004"	"HTTPS://QR.NIKE.COM/04A1KFQYTQJDR"	"2"	"YELLOW"	"720" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5CBB581C04"	"HTTPS://QR.NIKE.COM/04XQX8BDAGTDK"	"2"	"YELLOW"	"721" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5CBEC4E804"	"HTTPS://QR.NIKE.COM/046VW363GD285"	"2"	"YELLOW"	"722" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5CC52C2C04"	"HTTPS://QR.NIKE.COM/04G59C4JHZHCD"	"2"	"YELLOW"	"723" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5CC964C004"	"HTTPS://QR.NIKE.COM/04A874Q2HQHHF"	"2"	"YELLOW"	"724" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5CF7855404"	"HTTPS://QR.NIKE.COM/0460QA85XPVBB"	"2"	"YELLOW"	"725" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5D31BA7804"	"HTTPS://QR.NIKE.COM/04TEVNW937G65"	"2"	"YELLOW"	"726" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5D70107004"	"HTTPS://QR.NIKE.COM/042E550CY7QGF"	"2"	"YELLOW"	"727" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5D74099404"	"HTTPS://QR.NIKE.COM/04XY7FAHWZ49F"	"2"	"YELLOW"	"728" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5D9E80D004"	"HTTPS://QR.NIKE.COM/045RQ0GBVQWZK"	"2"	"YELLOW"	"729" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5DD7EF1404"	"HTTPS://QR.NIKE.COM/0445QY0V8WBW1"	"2"	"YELLOW"	"730" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5DDEA86004"	"HTTPS://QR.NIKE.COM/04DC0JVE22X0K"	"2"	"YELLOW"	"731" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5DE1F86C04"	"HTTPS://QR.NIKE.COM/04GRR4R6A7MG4"	"2"	"YELLOW"	"732" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5DF30B2C04"	"HTTPS://QR.NIKE.COM/04MC056YXFX0B"	"2"	"YELLOW"	"733" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5DFD653404"	"HTTPS://QR.NIKE.COM/044A83CWZ5X1Q"	"2"	"YELLOW"	"734" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5E18295004"	"HTTPS://QR.NIKE.COM/042955SR96EE9"	"2"	"YELLOW"	"735" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5E4617D404"	"HTTPS://QR.NIKE.COM/04HKVD2JDZNNC"	"2"	"YELLOW"	"736" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5E4C602804"	"HTTPS://QR.NIKE.COM/043GNJ9SK4E8J"	"2"	"YELLOW"	"737" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5E55B62804"	"HTTPS://QR.NIKE.COM/04Q06HDXP4GXV"	"2"	"YELLOW"	"738" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5E8167A004"	"HTTPS://QR.NIKE.COM/04YJZF722KG87"	"2"	"YELLOW"	"739" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5E948E5804"	"HTTPS://QR.NIKE.COM/04YGB8V63MEDS"	"2"	"YELLOW"	"740" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5E94913804"	"HTTPS://QR.NIKE.COM/04G61MKH3744P"	"2"	"YELLOW"	"741" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5EA6EF5C04"	"HTTPS://QR.NIKE.COM/04FAX8DQZQ923"	"2"	"YELLOW"	"742" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5ECB7E5C04"	"HTTPS://QR.NIKE.COM/04MK7VMQ7XJ4E"	"2"	"YELLOW"	"743" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5EE18A3804"	"HTTPS://QR.NIKE.COM/044WB7N0K8270"	"2"	"YELLOW"	"744" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F038B6804"	"HTTPS://QR.NIKE.COM/04GR8D89GDADK"	"2"	"YELLOW"	"745" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F1232F004"	"HTTPS://QR.NIKE.COM/04SS0G8PJNSR9"	"2"	"YELLOW"	"746" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F28E2F404"	"HTTPS://QR.NIKE.COM/04PVSEFWC88NJ"	"2"	"YELLOW"	"747" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F3F524004"	"HTTPS://QR.NIKE.COM/04R8FYFWJGV8A"	"2"	"YELLOW"	"748" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F699D4404"	"HTTPS://QR.NIKE.COM/047FMZHX73Y8Q"	"2"	"YELLOW"	"749" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F69E68404"	"HTTPS://QR.NIKE.COM/04DY80K17A26D"	"2"	"YELLOW"	"750" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F7E09B804"	"HTTPS://QR.NIKE.COM/04SKK9PBYJ5Q6"	"2"	"YELLOW"	"751" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F80497804"	"HTTPS://QR.NIKE.COM/04YPVQTZXNMM7"	"2"	"YELLOW"	"752" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5F8B9AD404"	"HTTPS://QR.NIKE.COM/04ZSGNZ21QQHR"	"2"	"YELLOW"	"753" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5FAFB7AC04"	"HTTPS://QR.NIKE.COM/04F3DM7SDPFMZ"	"2"	"YELLOW"	"754" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5FB4954004"	"HTTPS://QR.NIKE.COM/04JH2DJ07HG8W"	"2"	"YELLOW"	"755" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5FD89F8004"	"HTTPS://QR.NIKE.COM/04AF34H8B3YC6"	"2"	"YELLOW"	"756" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5FD9F5EC04"	"HTTPS://QR.NIKE.COM/044VG04Z12JJR"	"2"	"YELLOW"	"757" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C5FDC9FE004"	"HTTPS://QR.NIKE.COM/04RZQMZN6ZSF0"	"2"	"YELLOW"	"758" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C6005847404"	"HTTPS://QR.NIKE.COM/04CKV76WHTXSW"	"2"	"YELLOW"	"759" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C601BFD0C04"	"HTTPS://QR.NIKE.COM/04C46ZZSW7HY2"	"2"	"YELLOW"	"760" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"S"	"SPTCAS"	"198726788972"	"YELLOW"	"6201951168"	"7500000QD6"	"30340C21184D0C602EA02004"	"HTTPS://QR.NIKE.COM/04QETSV0FSHWZ"	"2"	"YELLOW"	"761" 
